name,iata_code,latitude,longitude,municipality,country
Vnukovo International Airport,VKO,55.591499,37.261501,Moscow,RU
Ukhta Airport,UCT,63.566898,53.804699,Ukhta,RU
Pechora Airport,PEX,65.121101,57.130798,Pechora,RU
Usinsk Airport,USK,66.0047,57.367199,Usinsk,RU
Vorkuta Airport,VKT,67.488602,63.993099,Vorkuta,RU
Syktyvkar Airport,SCW,61.64699935913086,50.84510040283203,Syktyvkar,RU
Nizhny Novgorod / Strigino International Airport,GOJ,56.228254,43.785197,Nizhny Novgorod,RU
Bugulma Airport,UUA,54.641184,52.800229,Bugulma,RU
Kazan International Airport,KZN,55.606201,49.278702,Kazan,RU
Begishevo Airport,NBC,55.564701,52.092499,Nizhnekamsk,RU
Cheboksary Airport,CSY,56.090302,47.347301,Cheboksary,RU
Ulyanovsk Baratayevka Airport,ULV,54.268299,48.2267,Ulyanovsk,RU
Ulyanovsk East Airport,ULY,54.401001,48.8027,Cherdakly,RU
Orenburg Central Airport,REN,51.79579925537109,55.45669937133789,Orenburg,RU
Orsk Airport,OSW,51.072498,58.5956,Orsk,RU
Penza Airport,PEZ,53.110599517822266,45.02109909057617,Penza,RU
Saransk Airport,SKX,54.12512969970703,45.21225738525391,Saransk,RU
Balakovo Airport,BWO,51.858299,47.745602,Balakovo,RU
Gagarin International Airport,GSV,51.712778,46.171111,Saratov,RU
Ufa International Airport,UFA,54.557498931885,55.874401092529,Ufa,RU
Kurumoch International Airport,KUF,53.504902,50.164299,Samara,RU
Urzhar Airport,UZR,47.09115,81.66521,Urzhar,KZ
"Rewa Airport, Chorhata, REWA",REW,24.503401,81.220299,Rewa,IN
Diu Airport,DIU,20.714185,70.921855,Diu,IN
Gondia Airport,GDB,21.526817,80.290347,Gondia,IN
Sardar Vallabh Bhai Patel International Airport,AMD,23.0772,72.634697,Ahmedabad,IN
Aurangabad Airport,IXU,19.862699508666992,75.39810180664062,Aurangabad,IN
Chhatrapati Shivaji International Airport,BOM,19.0886993408,72.8678970337,Mumbai,IN
Bhuj Airport,BHJ,23.2877998352,69.6701965332,Bhuj,IN
Belagavi Airport,IXG,15.8593,74.618301,Belgaum,IN
Vadodara Airport,BDQ,22.336201,73.226303,Vadodara,IN
Raja Bhoj International Airport,BHO,23.2875003815,77.3374023438,Bhopal,IN
Bhavnagar Airport,BHU,21.752199173,72.1852035522,Bhavnagar,IN
Hubli Airport,HBX,15.3617,75.0849,Hubli,IN
Devi Ahilyabai Holkar Airport,IDR,22.7217998505,75.8011016846,Indore,IN
Jabalpur Airport,JLR,23.177799,80.052002,Jabalpur,IN
Jalgaon Airport,JLG,20.962678,75.627492,Jalgaon,IN
Jamnagar Airport,JGA,22.465499877929688,70.01260375976562,Jamnagar,IN
Kandla Airport,IXY,23.1127,70.100304,Kandla,IN
Khajuraho Airport,HJR,24.8172,79.918602,Khajuraho,IN
Kolhapur Airport,KLH,16.6647,74.289398,Kolhapur,IN
Keshod Airport,IXK,21.317101,70.270401,Keshod,IN
Murod Kond Airport,LTU,18.411501,76.464699,Latur,IN
Nanded Airport,NDC,19.1833,77.316704,Nanded,IN
Dr. Babasaheb Ambedkar International Airport,NAG,21.092199,79.047203,Nagpur,IN
Nashik Airport,ISK,20.119101,73.912903,Nasik,IN
Pune Airport / Lohagaon Air Force Station,PNQ,18.5821,73.919701,Pune,IN
Porbandar Airport,PBD,21.649524,69.656405,Porbandar,IN
Rajkot Airport,RAJ,22.3092002869,70.77950286869999,Rajkot,IN
Swami Vivekananda Airport,RPR,21.180401,81.7388,Raipur,IN
Shirdi Airport,SAG,19.688752,74.377354,Kakadi,IN
Surat Airport,STV,21.1141,72.741798,Surat,IN
Maharana Pratap Airport,UDR,24.6177005768,73.89610290530001,Udaipur,IN
Bandaranaike International Colombo Airport,CMB,7.180759906768799,79.88410186767578,Colombo,LK
Batticaloa Airport,BTC,7.70576,81.678802,Batticaloa,LK
Colombo Ratmalana Airport,RML,6.821990013122559,79.88619995117188,Colombo,LK
Jaffna International Airport,JAF,9.79233,80.070099,Jaffna,LK
Koggala Airport,KCT,5.993680000305176,80.32029724121094,Galle,LK
China Bay Airport,TRR,8.539159,81.18128,Trincomalee,LK
Mattala Rajapaksa International Airport,HRI,6.284467,81.124128,Mattala,LK
Battambang Airport,BBM,13.0956,103.223999,Battambang,KH
Phnom Penh International Airport,PNH,11.5466,104.844002,Phnom Penh (Pou Senchey),KH
Siem Reap-Angkor International Airport,SAI,13.369167,104.223056,Siem Reap,KH
Sihanoukville International Airport,KOS,10.569498,103.631001,Preah Sihanouk,KH
Agartala - Maharaja Bir Bikram Airport,IXA,23.886999,91.240402,Agartala,IN
Bagdogra Airport,IXB,26.68120002746582,88.32859802246094,Siliguri,IN
Shillong Airport,SHL,25.70359992980957,91.97869873046876,Shillong,IN
Lal Bahadur Shastri Airport,VNS,25.452129,82.861805,Varanasi,IN
Biju Patnaik Airport,BBI,20.2444000244,85.8178024292,Bhubaneswar,IN
Bilaspur Airport,PAB,21.9884,82.111,Bilaspur,IN
Netaji Subhash Chandra Bose International Airport,CCU,22.654699,88.446701,Kolkata,IN
Kazi Nazrul Islam Airport,RDP,23.6225,87.243,Durgapur,IN
Darbhanga Airport,DBR,26.192801,85.916901,Darbhanga,IN
Deoghar Airport,DGH,24.446842,86.704955,Deoghar,IN
Gorakhpur Airport,GOP,26.7397003174,83.4496994019,Gorakhpur,IN
Lokpriya Gopinath Bordoloi International Airport,GAU,26.10610008239746,91.58589935302734,Guwahati,IN
Gaya Airport,GAY,24.744301,84.951202,Gaya,IN
Imphal Airport,IMF,24.7600002289,93.896697998,Imphal,IN
Jharsuguda Airport,JRG,21.9135,84.0504,,IN
Jorhat Airport,JRH,26.7315006256,94.1754989624,Jorhat,IN
Silchar Airport,IXS,24.9129009247,92.9786987305,Silchar,IN
Lengpui Airport,AJL,23.840599,92.619698,Aizawl (Lengpui),IN
Lilabari North Lakhimpur Airport,IXI,27.2955,94.097603,Lilabari,IN
Dibrugarh Airport,DIB,27.4839000702,95.0168991089,Dibrugarh,IN
Dimapur Airport,DMU,25.8838996887,93.7711029053,Dimapur,IN
Jay Prakash Narayan Airport,PAT,25.591299,85.087997,Patna,IN
Birsa Munda Airport,IXR,23.314300537100003,85.3217010498,Ranchi,IN
Tezpur Airport,TEZ,26.7091007232666,92.78469848632812,,IN
Visakhapatnam Airport,VTZ,17.723506,83.227729,Visakhapatnam,IN
Barisal Airport,BZL,22.801000595092773,90.30120086669922,Barisal,BD
Cox's Bazar Airport,CXB,21.45219993591309,91.96389770507812,Cox's Bazar,BD
Shah Amanat International Airport,CGP,22.249599,91.813301,Chattogram (Chittagong),BD
Hazrat Shahjalal International Airport,DAC,23.843347,90.397783,Dhaka,BD
Jessore Airport,JSR,23.1838,89.160797,Jashore (Jessore),BD
Shah Mokhdum Airport,RJH,24.43720054626465,88.61650085449219,Rajshahi,BD
Saidpur Airport,SPD,25.75919914245605,88.90889739990234,Saidpur,BD
Osmany International Airport,ZYL,24.963832,91.864843,Sylhet,BD
Hong Kong International Airport,HKG,22.308901,113.915001,Hong Kong,HK
Agra Airport / Agra Air Force Station,AGR,27.157683,77.960942,Agra,IN
Aligarh Airport,HRH,27.861437,78.145404,Aligarh,IN
Prayagraj Airport,IXD,25.4401,81.733902,Allahabad,IN
Sri Guru Ram Dass Jee International Airport,ATQ,31.7096,74.797302,Amritsar,IN
Adampur Airport,AIP,31.4338,75.758797,Adampur,IN
Kullu Manali Airport,KUU,31.876699,77.154404,Bhuntar,IN
Bareilly Air Force Station,BEK,28.4221,79.450798,Bareilly,IN
Chandigarh International Airport,IXC,30.6735,76.788498,Chandigarh,IN
Kanpur Airport,KNU,26.404301,80.410103,Kanpur,IN
Dehradun Jolly Grant Airport,DED,30.189243,78.176651,Dehradun (Jauligrant),IN
Indira Gandhi International Airport,DEL,28.55563,77.09519,New Delhi,IN
Hindon Airport / Hindon Air Force Station,HDO,28.707701,77.358902,Ghaziabad,IN
Kangra Airport,DHM,32.164902,76.263018,Kangra,IN
Gwalior Airport,GWL,26.29330062866211,78.22779846191406,Gwalior,IN
Hisar Airport,HSS,29.179399,75.755302,Hisar,IN
Jodhpur Airport,JDH,26.251100540161133,73.04889678955078,Jodhpur,IN
Jaipur International Airport,JAI,26.8242,75.812202,Jaipur,IN
Jaisalmer Airport,JSA,26.8887,70.864998,,IN
Jammu Airport,IXJ,32.688849,74.838152,Jammu,IN
Kishangarh Airport Ajmer,KQH,26.591007,74.812956,Ajmer (Kishangarh),IN
Leh Kushok Bakula Rimpochee Airport,IXL,34.135899,77.546501,Leh,IN
Chaudhary Charan Singh International Airport,LKO,26.7605991364,80.8892974854,Lucknow,IN
Moradabad Airport,MZS,28.81746,78.92187,Moradabad,IN
Pathankot Airport,IXP,32.233611,75.634444,Pathankot,IN
Pantnagar Airport,PGH,29.0334,79.473701,Pantnagar,IN
Sheikh ul Alam International Airport,SXR,33.987099,74.7742,Srinagar,IN
Shravasti Airport,VSV,27.499732,82.032927,Shravasti,IN
Luang Phabang International Airport,LPQ,19.897300720214844,102.16100311279295,Luang Phabang,LA
Luang Namtha Airport,LXG,20.966999,101.400002,Luang Namtha,LA
Oudomsay Airport,ODY,20.68269920349121,101.99400329589844,Oudomsay,LA
Pakse International Airport,PKZ,15.132100105285645,105.78099822998048,Pakse,LA
Wattay International Airport,VTE,17.988300323500003,102.56300354,Vientiane,LA
Xieng Khouang Airport,XKH,19.450001,103.157997,Xieng Khouang,LA
Macau International Airport,MFM,22.149599,113.592003,Nossa Senhora do Carmo,MO
Bharatpur Airport,BHR,27.678101,84.429398,Bharatpur,NP
Gautam Buddha International Airport,BWA,27.505328,83.412594,Siddharthanagar (Bhairahawa),NP
Bhadrapur Airport,BDP,26.5708007812,88.07959747310001,Bhadrapur,NP
Dolpa Airport,DOP,28.985659,82.818703,Dolpa,NP
Silgadi Doti Airport,SIH,29.262226,80.935968,Silgadi Doti,NP
Jumla Airport,JUM,29.2742,82.193298,Jumla,NP
Janakpur Airport,JKR,26.708799,85.922401,Janakpur,NP
Jomsom Airport,JMO,28.780426,83.723,Jomsom,NP
Tribhuvan International Airport,KTM,27.6966,85.3591,Kathmandu,NP
Lukla Airport,LUA,27.686768,86.729479,Lukla,NP
Nepalgunj Airport,KEP,28.1036,81.667,Nepalgunj,NP
Pokhara Airport,PKR,28.200621,83.981203,Pokhara,NP
Simara Airport,SIF,27.159803,84.980021,Simara,NP
Surkhet Airport,SKH,28.586,81.636002,Surkhet,NP
Simikot Airport,IMK,29.9711,81.818901,Simikot,NP
Taplejung Airport,TPJ,27.3509,87.69525,Taplejung,NP
Tumling Tar Airport,TMI,27.315001,87.193298,Tumling Tar,NP
Biratnagar Airport,BIR,26.48150062561035,87.26399993896484,Biratnagar,NP
Agatti Airport,AGX,10.8237,72.176003,Agatti,IN
Kempegowda International Airport,BLR,13.1979,77.706299,Bangalore,IN
Vijayawada Airport,VGA,16.530399,80.796799,Gannavaram,IN
Coimbatore International Airport,CJB,11.029999733,77.0434036255,Coimbatore,IN
Cochin International Airport,COK,10.151047,76.400838,Kochi,IN
Calicut International Airport,CCJ,11.1368,75.955299,Calicut,IN
Kadapa Airport,CDP,14.513154,78.769183,Kadapa,IN
Manohar International Airport,GOX,15.744257,73.860625,Mopa,IN
Kalaburagi Airport,GBI,17.308154,76.965246,Kalaburagi,IN
Dabolim Airport,GOI,15.3808,73.831398,Vasco da Gama,IN
Rajiv Gandhi International Airport,HYD,17.231318,78.429855,Hyderabad,IN
Kannur International Airport,CNN,11.918614,75.547211,Kannur,IN
Kurnool Airport,KJB,15.716288,78.16923,Orvakal,IN
Madurai Airport,IXM,9.83450984955,78.09339904790001,Madurai,IN
Mangalore International Airport,IXE,12.9612998962,74.8900985718,Mangalore,IN
Chennai International Airport,MAA,12.990005,80.169296,Chennai,IN
Mysore Airport,MYQ,12.23,76.655833,Mysore,IN
Veer Savarkar International Airport / INS Utkrosh,IXZ,11.641208,92.729643,Port Blair,IN
Pondicherry Airport,PNY,11.968,79.812,Puducherry (Pondicherry),IN
Rajahmundry Airport,RJA,17.105799,81.813204,Madhurapudi,IN
Tuticorin Airport,TCR,8.724241,78.025803,Vagaikulam,IN
Tirupati Airport,TIR,13.632499694800002,79.543296814,Tirupati,IN
Tiruchirappalli International Airport,TRZ,10.766223,78.71774,Tiruchirappalli,IN
Thiruvananthapuram International Airport,TRV,8.48212,76.920097,Thiruvananthapuram,IN
Bathpalathang Airport,BUT,27.5622,90.7471,Jakar,BT
Paro International Airport,PBH,27.4032,89.424599,Paro,BT
Yongphulla Airport,YON,27.25627,91.514633,Yongphulla,BT
Hoarafushi Airport,HRF,6.96967,72.896287,,MV
Kulhudhuffushi Airport,HDK,6.630762,73.067815,Kulhudhuffushi,MV
Maafaru International Airport,NMF,5.818394,73.469181,Noonu Atoll,MV
Dharavandhoo Airport,DRV,5.1561,73.1302,Baa Atoll,MV
Gan International Airport,GAN,-0.692694,73.151557,Gan,MV
Hanimaadhoo Airport,HAQ,6.744229793548584,73.17050170898438,Haa Dhaalu Atoll,MV
Kadhdhoo Airport,KDO,1.8591699600219729,73.52189636230469,Kadhdhoo,MV
Malé International Airport,MLE,4.191830158233643,73.52909851074219,Malé,MV
Kooddoo Airport,GKK,0.7324,73.4336,Huvadhu Atoll,MV
Kaadedhdhoo Airport,KDM,0.488131,72.996902,Huvadhu Atoll,MV
Villa International Airport Maamigili,VAM,3.470556,72.835833,Maamigili,MV
Thimarafushi Airport,TMF,2.211,73.1533,Thimarafushi,MV
Maavaarulaa Airport,RUL,0.338085,73.512869,Maavaarulu,MV
Don Mueang International Airport,DMK,13.9126,100.607002,Bangkok,TH
Trat Airport,TDX,12.2746,102.319,Laem Ngop,TH
Suvarnabhumi Airport,BKK,13.681099891662598,100.74700164794922,Bangkok,TH
U-Tapao International Airport,UTP,12.67990016937256,101.00499725341795,Rayong,TH
Chiang Mai International Airport,CNX,18.7667999268,98.962600708,Chiang Mai,TH
Mae Hong Son Airport,HGN,19.3013,97.9758,Mae Hong Son,TH
Lampang Airport,LPT,18.27090072631836,99.50420379638672,,TH
Nan Airport,NNT,18.807899475097656,100.78299713134766,,TH
Mae Fah Luang - Chiang Rai International Airport,CEI,19.952299,99.882896,Chiang Rai,TH
Phetchabun Airport,PHY,16.6760005951,101.194999695,,TH
Hua Hin Airport,HHQ,12.6361999512,99.951499939,Hua Hin,TH
Mae Sot Airport,MAQ,16.699899673461914,98.54509735107422,,TH
Sukhothai Airport,THS,17.238000869750977,99.81819915771484,,TH
Phitsanulok Airport,PHS,16.7829,100.278999,Phitsanulok,TH
Surat Thani Airport,URT,9.13259983063,99.135597229,Surat Thani,TH
Narathiwat Airport,NAW,6.519919872283936,101.74299621582033,,TH
Chumphon Airport,CJM,10.7112,99.361702,Chumphon,TH
Nakhon Si Thammarat Airport,NST,8.539620399475098,99.9447021484375,Nakhon Si Thammarat,TH
Krabi Airport,KBV,8.09912014008,98.9861984253,Krabi,TH
Samui Airport,USM,9.54779,100.061996,Na Thon (Ko Samui Island),TH
Phuket International Airport,HKT,8.1132,98.316902,Phuket,TH
Ranong Airport,UNN,9.77762,98.585503,Ranong,TH
Hat Yai International Airport,HDY,6.93320989609,100.392997742,Hat Yai,TH
Trang Airport,TST,7.50874,99.6166,Trang,TH
Udon Thani Airport,UTH,17.386400222800003,102.788002014,Udon Thani,TH
Sakon Nakhon Airport,SNO,17.195100784301758,104.11900329589844,,TH
Surin Airport,PXR,14.868300437927,103.49800109863,Surin,TH
Khon Kaen Airport,KKC,16.466600418099997,102.783996582,Khon Kaen,TH
Loei Airport,LOE,17.43910026550293,101.72200012207033,,TH
Buri Ram Airport,BFV,15.2295,103.252998,Buriram,TH
Ubon Ratchathani Airport,UBP,15.2512998581,104.870002747,Ubon Ratchathani,TH
Roi Et Airport,ROI,16.1168,103.774002,Roi Et,TH
Nakhon Phanom Airport,KOP,17.383801,104.642998,Nakhon Phanom,TH
Buon Ma Thuot Airport,BMV,12.668299675,108.120002747,Buon Ma Thuot,VN
Chu Lai Airport,VCL,15.4033,108.706001,Tam Nghĩa,VN
Cat Bi International Airport,HPH,20.81686,106.722994,Haiphong (Hai An),VN
Cà Mau Airport,CAH,9.177667,105.177778,Ca Mau City,VN
Cam Ranh International Airport / Cam Ranh Air Base,CXR,11.9982,109.219002,Cam Ranh,VN
Con Dao Airport,VCS,8.73183,106.633003,Con Dao,VN
Can Tho International Airport,VCA,10.0851,105.711998,Can Tho,VN
Dien Bien Phu Airport,DIN,21.3974990845,103.008003235,Dien Bien Phu,VN
Dong Hoi Airport,VDH,17.515,106.590556,Dong Hoi,VN
Lien Khuong Airport,DLI,11.750556,108.366997,Da Lat,VN
Da Nang International Airport,DAD,16.0439,108.198997,Da Nang,VN
Noi Bai International Airport,HAN,21.221201,105.806999,Hanoi (Soc Son),VN
Phu Bai International Airport,HUI,16.400628,107.703094,Huế,VN
Phu Cat Airport,UIH,13.955,109.042,Quy Nohn,VN
Pleiku Airport,PXU,14.00450038909912,108.01699829101562,Pleiku,VN
Phu Quoc International Airport,PQC,10.1698,103.9931,Phu Quoc Island,VN
Rach Gia Airport,VKG,9.95802997234,105.132379532,Rach Gia,VN
Dong Tac Airport,TBB,13.0496,109.334,Tuy Hoa,VN
Tan Son Nhat International Airport,SGN,10.8188,106.652,Ho Chi Minh City,VN
Tho Xuan Airport,THD,19.901667,105.467778,Thanh Hóa,VN
Van Don International Airport,VDO,21.120693,107.41539,Van Don,VN
Vinh Airport,VII,18.7376003265,105.67099762,Vinh,VN
Bagan Airport,NYU,21.178800582885746,94.9301986694336,Nyaung U,MM
Banmaw Airport,BMO,24.27044,97.2476,Banmaw,MM
Dawei Airport,TVY,14.103899955749512,98.20359802246094,Dawei,MM
Heho Airport,HEH,20.74714,96.792029,Kalaw Township,MM
Kengtung Airport,KET,21.30159950256348,99.63600158691406,Kengtung,MM
Kanti Airport,KHM,25.9883,95.6744,Kanti,MM
Kyaukpyu Airport,KYP,19.42639923095703,93.53479766845705,Kyaukpyu,MM
Kawthoung Airport,KAW,10.04930019378662,98.53800201416016,Kawthoung,MM
Loikaw Airport,LIW,19.691499710083008,97.2147979736328,Loikaw,MM
Lashio Airport,LSH,22.9778995513916,97.752197265625,Lashio,MM
Mandalay International Airport,MDL,21.70219993591309,95.97789764404295,Mandalay,MM
Myeik Airport,MGZ,12.439800262451172,98.62149810791016,Mkeik,MM
Myitkyina Airport,MYT,25.3836,97.351898,Myitkyina,MM
Mawlamyine Airport,MNU,16.444700241088867,97.66069793701172,Mawlamyine,MM
Mong Hsat Airport,MOG,20.51679992675781,99.25679779052734,Mong Hsat,MM
Magway Airport,MWQ,20.1656,94.941399,Magway,MM
Nay Pyi Taw International Airport,NYT,19.623501,96.200996,Pyinmana,MM
Pathein Airport,BSX,16.815201,94.7799,Pathein,MM
Putao Airport,PBU,27.32990074157715,97.42630004882812,Putao,MM
Sittwe Airport,AKY,20.133165,92.870693,Sittwe,MM
Thandwe Airport,SNW,18.4606990814209,94.30010223388672,Thandwe,MM
Tachileik Airport,THL,20.483800888061523,99.9354019165039,Tachileik,MM
Yangon International Airport,RGN,16.907300949099998,96.1332015991,Yangon,MM
Roche Harbor Airport,RCE,48.612301,-123.139,Roche Harbor,US
Hasanuddin International Airport,UPG,-5.06163,119.554001,Ujung Pandang,ID
Frans Kaisiepo Airport,BIK,-1.19002,136.108002,Biak,ID
Mozes Kilangin Airport,TIM,-4.52978,136.887388,Timika,ID
Sultan Muhammad Salahuddin Airport,BMU,-8.537184,118.685002,"Palibelo, Bima",ID
Denpasar I Gusti Ngurah Rai International Airport,DPS,-8.748409,115.167123,"Kuta, Badung",ID
Lombok International Airport,LOP,-8.759962,116.278169,"Mataram (Pujut, Lombok Tengah)",ID
Sultan Muhammad Kaharuddin III Airport,SWQ,-8.48904,117.412003,Sumbawa Besar,ID
Tambolaka Airport,TMC,-9.409224,119.242558,Radamata,ID
Umbu Mehang Kunda Airport,WGP,-9.66922,120.302002,Waingapu-Sumba Island,ID
Banyuwangi Airport,BWX,-8.31015,114.3401,"Rogojampi, Banyuwangi",ID
Sultan Babullah Airport,TTE,0.831012,127.381611,Sango,ID
Toraja Airport,TRT,-3.185833,119.91775,Toraja,ID
Bua - Palopo Lagaligo Airport,LLO,-3.082997,120.245018,Palopo,ID
Mutiara - SIS Al-Jufrie Airport,PLW,-0.916462,119.908647,Palu,ID
Sultan Bantilan Airport,TLI,1.123428,120.793658,Toli Toli-Celebes Island,ID
Tanjung Api Airport,OJU,-0.865437,121.628625,Tojo Una-Una,ID
Haji Muhammad Sidik Airport,HMS,-1.02581,114.92881,Muara Teweh,ID
Seruyan Kuala Pembuang Airport,KLP,-3.376062,112.536521,Seruyan,ID
Tjilik Riwut Airport,PKY,-2.227146,113.943388,Palangkaraya,ID
Yogyakarta International Airport,YIA,-7.905338,110.057264,Yogyakarta,ID
Tunggul Wulung Airport,CXP,-7.64506,109.033997,Cilacap,ID
Dewadaru Airport,KWB,-5.80091,110.47838,Karimunjawa,ID
Bokondini Airport,BUI,-3.68455,138.677437,Bokondini,ID
Dortheys Hiyo Eluay International Airport,DJJ,-2.579627,140.519857,Sentani,ID
Oksibil Airport,OKL,-4.9071,140.6277,Oksibil,ID
Mopah International Airport,MKQ,-8.523898,140.419693,Merauke,ID
Tanah Merah Airport,TMH,-6.09669,140.303521,Tanah Merah,ID
Tanjung Harapan Airport,TJS,2.835833,117.373611,Tanjung Selor-Borneo Island,ID
Datadawai Airport,DTD,0.807028,114.529052,Datadawai-Borneo Island,ID
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,BPN,-1.268342,116.89452,Balikpapan,ID
Juwata International Airport / Suharnoko Harbani AFB,TRK,3.325145,117.564169,Tarakan,ID
Aji Pangeran Tumenggung Pranoto International Airport,AAP,-0.374478,117.250128,Samarinda,ID
Jalaluddin Airport,GTO,0.637119,122.849998,Gorontalo-Celebes Island,ID
Naha Airport,NAH,3.68478,125.527162,"Tabukan Utara, Sangihe Islands",ID
Bolaang Mongondow Airport,LKM,0.88855,124.033634,Lolak,ID
Sam Ratulangi Airport,MDC,1.549266,124.926319,Manado,ID
Buol - Pogogul Airport,UOL,1.102318,121.413358,Buol-Celebes Island,ID
Bersujud Airport,BTW,-3.41241,115.995003,Batu Licin,ID
Iskandar Airport,PKN,-2.7052,111.672997,Pangkalanbun,ID
Gusti Syamsir Alam Airport,KBU,-3.29472,116.165001,Stagen,ID
Warukin Airport,TJG,-2.21656,115.435997,Tanta-Tabalong,ID
Syamsudin Noor International Airport,BDJ,-3.44236,114.763,Landasan Ulin,ID
Sampit (Hasan) Airport,SMQ,-2.499198,112.974987,Sampit,ID
Tumbang Samba Airport,TBM,-1.4694,113.0833,Tumbang Samba-Borneo Island,ID
Karel Sadsuitubun Airport,LUV,-5.760278,132.759444,Langgur,ID
Namniwel Airport,NAM,-3.143159,126.976469,Namniwel,ID
Pattimura International Airport,AMQ,-3.71026,128.089005,Ambon,ID
Robert Atty Bessing,LNU,3.575256,116.619769,Malinau,ID
Kalimarau Airport,BEJ,2.14776,117.430705,Tanjung Redeb - Borneo Island,ID
Abdul Rachman Saleh Airport,MLG,-7.929099,112.714233,Malang,ID
Notohadinegoro Airport,JBB,-8.242494,113.693476,Jember,ID
Adisutjipto Airport,JOG,-7.78818,110.431999,Yogyakarta,ID
Adisumarmo Airport,SOC,-7.516044,110.757492,Surakarta,ID
Juanda International Airport,SUB,-7.37983,112.787003,Surabaya,ID
Achmad Yani Airport,SRG,-6.970732,110.373244,Semarang,ID
Fakfak Airport,FKQ,-2.920508,132.267011,Fakfak,ID
Kaimana Airport,KNG,-3.6446,133.695116,Kaimana,ID
Marinda Airport,RJM,-0.423056,130.773333,Waisai,ID
Rendani Airport,MKW,-0.891833,134.048996,Manokwari,ID
Domine Eduard Osok Airport,SOQ,-0.894,131.287,Sorong,ID
AA Bere Tallo (Haliwen) Airport,ABU,-9.074841,124.903285,Atambua,ID
Frans Xavier Seda Airport,MOF,-8.639514,122.238135,Waioti,ID
H. Hasan Aroeboesman (Ende) Airport,ENE,-8.849114,121.66101,Ende,ID
Frans Sales Lega Airport,RTG,-8.596171,120.478177,"Satar Tacik, Manggarai",ID
Larantuka Gewayentana Airport,LKA,-8.274424,123.002,Tiwatobi,ID
Alor Island - Mali Airport,ARD,-8.13234,124.597,Kabola,ID
Komodo Airport,LBJ,-8.480694,119.888306,"Labuan Bajo, Manggarai Barat",ID
El Tari Airport,KOE,-10.1716,123.670998,Kupang,ID
Wamena Airport,WMX,-4.097324,138.952417,Wamena,ID
Matahora Airport,WNI,-5.293996,123.634,Wangi-wangi Island,ID
Selayar - Haji Aroeppala Airport,KSR,-6.17921,120.437479,Benteng,ID
Sangia Nibandera Airport,KXB,-4.338158,121.524047,Kolaka,ID
Haluoleo Airport,KDI,-4.08161,122.417999,Kendari,ID
Stebbins Airport,WBB,63.515999,-162.278,Stebbins,US
Bintulu Airport,BTU,3.12385010719,113.019996643,Bintulu,MY
Long Lellang Airport,LGL,3.42100000381,115.153999329,Long Datih,MY
Kuching International Airport,KCH,1.487364,110.352859,Kuching,MY
Long Seridan Airport,ODN,3.976087,115.067303,Long Seridan,MY
Limbang Airport,LMN,4.808300018310547,115.01000213623048,Limbang,MY
Mukah Airport,MKM,2.881944,112.043333,Mukah,MY
Marudi Airport,MUR,4.178734,114.330318,Marudi,MY
Bakalalan Airport,BKM,3.974,115.617996,Bakalalan,MY
Miri Airport,MYY,4.32201,113.987,Miri,MY
Sibu Airport,SBW,2.2616,111.985001,Sibu,MY
Lawas Airport,LWY,4.84917,115.407997,Lawas,MY
Bario Airport,BBN,3.734648,115.478548,Bario,MY
Lahad Datu Airport,LDU,5.03241,118.32376,Lahad Datu,MY
Kota Kinabalu International Airport,BKI,5.932743,116.049324,Kota Kinabalu,MY
Labuan Airport,LBU,5.301667,115.248333,Labuan,MY
Tomanggong Airport,TMG,5.40257,118.65763,Tomanggong,MY
Sandakan Airport,SDK,5.900899887084961,118.05899810791016,Sandakan,MY
Kudat Airport,KUD,6.924111,116.837068,Kudat,MY
Tawau Airport,TWU,4.31338,118.12152,Tawau,MY
Mulu Airport,MZV,4.048329830169678,114.80500030517578,Mulu,MY
Brunei International Airport,BWN,4.9442,114.928001,Bandar Seri Begawan,BN
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,PKU,0.458647,101.444321,Pekanbaru,ID
Pinang Kampai Airport,DUM,1.609114,101.433492,Dumai,ID
Kertajati International Airport,KJT,-6.648924,108.166692,Kertajati,ID
Husein Sastranegara International Airport,BDO,-6.90063,107.575996,Bandung,ID
Nusawiru Airport,CJN,-7.719895,108.488995,Cijulang,ID
Hang Nadim International Airport,BTH,1.12103,104.119003,Batam,ID
Raja Haji Fisabilillah International Airport,TNJ,0.92397,104.53341,Tanjung Pinang-Bintan Island,ID
Muko Muko Airport,MPC,-2.541058,101.087651,Muko Muko,ID
Halim Perdanakusuma International Airport,HLP,-6.266610145568848,106.89099884033205,Jakarta,ID
Soekarno-Hatta International Airport,CGK,-6.1255698204,106.65599823,Jakarta,ID
Radin Inten II International Airport,TKG,-5.246803,105.182531,Bandar Lampung,ID
Malikus Saleh Airport,LSW,5.22668,96.950302,Lhok Seumawe-Sumatra Island,ID
Binaka Airport,GNS,1.16628,97.704327,Gunungsitoli,ID
Kualanamu International Airport,KNO,3.637847,98.870566,Beringin,ID
Silangit Airport,DTB,2.25973,98.991898,Siborong-Borong,ID
Dr. Ferdinand Lumban Tobing Airport,FLZ,1.557127,98.887145,Sibolga (Pinangsori),ID
Alas Leuser Airport,LSR,3.391456,97.863726,Kutacane,ID
